smiles,finger_prints
CC1(C)C2CC(=O)NC12,[0 0 0 ... 0 0 0]
CC12CC3C(O)C1(C)N23,[0 0 0 ... 0 0 0]
CC1C2CC1C(=C2)C#N,[0 0 0 ... 0 0 0]
CC1C2C3OCC1C23C,[0 0 0 ... 0 0 0]
CC12OC(=N)C1CC=C2,[0 0 0 ... 0 0 0]
CC(N1CC1)C(=O)C=O,[0 1 0 ... 0 0 0]
CC12CC(C1)C(=O)O2,[0 0 0 ... 0 0 0]
CC1C2CC3OC1OC23,[0 0 0 ... 0 0 0]
N#CC1CC1CC1CO1,[0 0 0 ... 0 0 0]
CC1(NCC1O)C#N,[0 0 0 ... 0 0 0]
CC12NC1C=CC2C=O,[0 0 0 ... 0 0 0]
C#CC12CC=CC1N2,[0 0 0 ... 0 0 0]
CC1C=C(C)C(=O)C1O,[0 0 0 ... 0 0 0]
CCN1C=CCC1=O,[0 0 0 ... 0 0 0]
CC(COC(C)=O)C=O,[0 1 0 ... 0 0 0]
CC1CN=C(N1)C=O,[0 0 0 ... 0 0 0]
C1CCC(CC1)C(=O)N,[0 0 0 ... 0 0 0]
C1C(N1)(C(=O)N)C(=O)N,[0 0 0 ... 0 0 0]
OCC(O)C1=NC=CN1,[0 1 0 ... 0 0 0]
C1C(CC1=O)CC=O,[0 0 0 ... 0 0 0]
CC1CC(CC=C1)C#C,[0 0 0 ... 0 0 0]
c1cncoc(=O)c1=O,[0 0 0 ... 0 0 0]
C1C2C3C=CC2C13,[0 0 0 ... 0 0 0]
CC(C#C)N1CC1C#C,[0 1 0 ... 0 0 0]
O=CC1=CCC(C1)C#N,[0 0 0 ... 0 0 0]
c1cc(=O)[nH]c(=O)nc1,[0 0 0 ... 0 0 0]
N#CC1=NC2CCC2O1,[0 0 0 ... 0 0 0]
C1OC1C1CCC=CC1,[0 0 0 ... 0 0 0]
OC1CC2COC1C2,[0 0 0 ... 0 0 0]
O=CC1CC(=O)C2CN12,[0 0 0 ... 0 0 0]
O=CC1=CC2C3OC1C23,[0 0 0 ... 0 0 0]
OC12CC(C1)CC21CO1,[0 0 0 ... 0 0 0]
NC(=O)C1(CN1)C1CN1,[0 0 0 ... 0 0 0]
CC1CC(=NO)C1(C)O,[0 0 0 ... 0 0 0]
OC1C=CCOC1=N,[0 0 0 ... 0 0 0]
CC1(O)CC2NC12C#N,[0 0 0 ... 0 0 0]
CC(=O)N1C2C3CC1C23,[0 0 0 ... 0 0 0]
N=C1CC2COC(=N)N12,[0 0 0 ... 0 0 0]
N=C1OC2CNC2=C1,[0 0 0 ... 0 0 0]
CC#CC1NC(=O)C=C1,[0 0 0 ... 0 0 0]
CC1=CC2C3CN2C13C,[0 0 0 ... 0 0 0]
CN1CC1(CC#C)C=O,[0 0 0 ... 0 0 0]
NC=[NH+]C1=C([O-])C=CO1,[0 0 0 ... 0 0 0]
CC1(CC1(C)C#C)C#C,[0 0 0 ... 0 0 0]
O=CN1C2CCCCC12,[0 0 0 ... 0 0 0]
OC1CC1(O)CCC=O,[0 0 0 ... 0 0 0]
N=C1OC=CC(=O)C=C1,[0 0 0 ... 0 0 0]
CC1OCC2C(O)C12,[0 0 0 ... 0 0 0]
CC1CC(O)C2CC12C,[0 0 0 ... 0 0 0]
C1CC1OCC#CC#N,[0 0 0 ... 0 0 0]
C1CCOCCC=CC1,[0 0 0 ... 0 0 0]
CC12OC1CC2CO,[0 0 0 ... 1 0 0]
O=CC12CC1CCOC2,[0 0 0 ... 0 0 0]
C#CC12CC(C1)CC2,[0 0 0 ... 0 0 0]
O=C1CC2OCC12C#C,[0 0 0 ... 0 0 0]
CC1=CCC(=N)OC1=O,[0 0 0 ... 0 0 0]
CC#CCC1COC=N1,[0 0 0 ... 0 0 0]
Cc1cnc(cn1)N,[0 0 0 ... 0 0 0]
OC1C2OCC2C11CC1,[0 0 0 ... 0 0 0]
OC1C2NC2C1OC=O,[0 0 0 ... 0 0 0]
CC(O)CC(O)C1CN1,[0 1 0 ... 0 0 0]
CC1CC2(CCC2)C1=O,[0 0 0 ... 0 0 0]
CCn1cc(nc1)C#N,[0 0 0 ... 0 0 0]
CCc1cc(c(o1)C)C,[0 0 0 ... 0 0 0]
CCCN1C(C)C1C,[0 0 0 ... 0 0 0]
O=C1CCC2C3CN3C12,[0 0 0 ... 0 0 0]
CC12C3OCC1C=CC23,[0 0 0 ... 0 0 0]
Cc1[nH]c(=O)nc(n1)C,[0 0 0 ... 0 0 0]
CC1(CCC2OC12)C=O,[0 0 0 ... 0 0 0]
C1OC2C3C4C2C1N34,[0 0 0 ... 0 0 0]
C(#CC#N)C#N,[0 0 0 ... 0 0 0]
CC1=CC(OC=N)=CO1,[0 0 0 ... 0 0 0]
CC1=CCC2CC(C2)C1,[0 0 0 ... 0 0 0]
c1c[nH]c2c1CCOC2,[0 0 0 ... 0 0 0]
CC#CC1CC(O)C1=O,[0 0 0 ... 0 0 0]
CC1CC1N1CC(=O)C1,[0 0 0 ... 0 0 0]
CC12CC(C=C1)C(=O)N2,[0 0 0 ... 0 0 0]
c1c([nH]c(=O)o1)NC=O,[0 0 0 ... 0 0 0]
CC(OCCC#C)C#N,[0 1 0 ... 0 0 0]
N=C1COCC=CCO1,[0 0 0 ... 0 0 0]
C1CC1OCC(=O)N,[0 0 0 ... 0 0 0]
CC1N=COCC=C1C,[0 0 0 ... 0 0 0]
O=CC1CC11NCC1=O,[0 0 0 ... 0 0 0]
C1C2COC=NCC12,[0 0 0 ... 0 0 0]
O=CCC1OCC=C1,[0 0 0 ... 0 0 0]
C1CC1N=CNC(=O)N,[0 0 0 ... 0 0 0]
CC1OCC(=C1)C#N,[0 0 0 ... 0 0 0]
N=C1OC2CCCC2=C1,[0 0 0 ... 0 0 0]
N#CC1CC2CC2C=C1,[0 0 0 ... 0 0 0]
CC1=C(COC1=O)C=O,[0 0 0 ... 0 0 0]
CC1(C)C2NC(=O)C12C,[0 0 0 ... 0 0 0]
CC1C2C3CC2C(O)C13,[0 0 0 ... 0 0 0]
O=C1COC23CN(C2)C13,[0 0 0 ... 0 0 0]
CC#CC1OC1CC=O,[0 0 0 ... 0 0 0]
CC(=O)C12OC1CC2=O,[0 0 0 ... 0 0 0]
c1cnc(c(c1O)N)N,[0 0 0 ... 0 0 0]
CC1OC(C)C2(C)CC12,[0 0 0 ... 0 0 0]
CC1(N)C(N)C1(N)C#N,[0 0 0 ... 0 0 0]
CN1CC(C)(C)C1C=O,[0 0 0 ... 0 0 0]
CC1=CCC2CC1C2,[0 0 0 ... 0 0 0]
OC1(CC=O)CC=CC1,[0 0 0 ... 0 0 0]
O=C1C2C3CN(C23)C1=O,[0 0 0 ... 0 0 0]
NC1=NC(CC1O)C#N,[0 0 0 ... 0 0 0]
OC1CC11OCC1C#C,[0 0 0 ... 0 0 0]
CC(N)C(O)(C#C)C#N,[0 1 0 ... 0 0 0]
Cn1cnc2c1occ2,[0 0 0 ... 0 0 0]
CC1=CCC(C1)OC=O,[0 0 0 ... 0 0 0]
NC(=O)C1C2OC1C=C2,[0 0 0 ... 0 0 0]
CC#CCOCC(C)C,[0 1 0 ... 0 0 0]
N#CC1CC2C=CCC12,[0 0 0 ... 0 0 0]
N=C1NC(=N)C(=C1)C#N,[0 0 0 ... 0 0 0]
COc1cc(oc1)C#N,[0 0 0 ... 0 0 0]
CC1CN2CC3OCC123,[0 0 0 ... 0 0 0]
CC1(C)C2NC2C2CN12,[0 0 0 ... 0 0 0]
CC1N2CC2C1(N)C#N,[0 0 0 ... 0 0 0]
NC1C2NC3C2C13C#N,[0 0 0 ... 0 0 0]
CC(=O)C(=O)C1(C)CN1,[0 0 0 ... 0 0 0]
O=CC12C3C1C1C3OC21,[0 0 0 ... 0 0 0]
C1CC2CC=CC(C1)C2,[0 0 0 ... 0 0 0]
CC1C2NC2C2CC12O,[0 0 0 ... 0 0 0]
Cc1c(oc(=NC)o1)O,[0 0 0 ... 0 0 0]
C1C2C3C4C5C(C1N45)N23,[0 0 0 ... 0 0 0]
N=C1CC(=O)OCO1,[0 0 0 ... 0 0 0]
ON=C1COC1C1CN1,[0 0 0 ... 0 0 0]
CN=C1CC(O1)C#N,[0 0 0 ... 0 0 1]
O=C1CCCC2CN2C1,[0 0 0 ... 0 0 0]
C1CC(C1)CC#N,[0 0 0 ... 0 0 0]
CC12OC1C1CN1C2=O,[0 0 0 ... 0 0 0]
N=C1OC2C3CC3C12,[0 0 0 ... 0 0 0]
CC1N=COC1C1CN1,[0 0 0 ... 0 0 0]
CC#CC12CC3C(C1)N23,[0 0 0 ... 0 0 0]
c1c(ocn1)N(=O)=O,[0 0 0 ... 0 0 0]
CC1OC1C(=O)NC=N,[0 0 0 ... 0 0 0]
C1COCCOC=N1,[0 0 0 ... 0 0 0]
CC1(CC(=O)C1(C)C)C,[0 0 0 ... 0 0 0]
c1(=O)c(=O)onno1,[0 0 0 ... 0 0 0]
O=C1C2NC1(C=C2)C#N,[0 0 0 ... 0 0 0]
CC1CN2C1=COC2=O,[0 0 0 ... 0 0 0]
CC1C2CC1C2C#N,[0 0 0 ... 0 0 0]
C#CC(=O)C1(CC1)O,[0 0 0 ... 0 0 0]
CCc1c[nH]nc1C,[0 0 0 ... 0 0 0]
c1c(c(cnc1O)O)O,[0 0 0 ... 0 0 0]
C1CC2CCC1CC=C2,[0 0 0 ... 0 0 0]
OC1C2C3C1C(C=O)N23,[0 0 0 ... 0 0 0]
C#CCC1CC1,[0 0 0 ... 0 0 0]
CC1(O)CC2OC2C1,[0 0 0 ... 0 0 0]
Cc1c(nc(o1)NC)N,[0 0 0 ... 0 0 0]
C1CCC(CC1)(C#N)N,[0 0 0 ... 0 0 0]
CC(C)C(=O)CN1CC1,[0 1 0 ... 0 0 0]
OC1C(O)C1OCC=O,[0 0 0 ... 0 0 0]
CC(C=O)C1OC1C=O,[0 1 0 ... 0 0 0]
CC12CC(O1)C(C2)C#C,[0 0 0 ... 0 0 0]
CC1CN1CC(O)C=O,[0 1 0 ... 0 0 0]
CC12CCC=CC1(C)N2,[0 0 0 ... 0 0 0]
CC(C1CN1C)C(N)=O,[0 1 0 ... 0 0 0]
CCC([NH2+]C)C([O-])=O,[0 1 0 ... 0 0 0]
OC1C(C#C)C1(O)C#C,[0 0 0 ... 0 0 0]
CC1=CC(C#C)C(=O)C1,[0 0 0 ... 0 0 0]
c1cc(=O)ncnc1O,[0 0 0 ... 0 0 0]
CC12CC3C4C1N4C23C,[0 0 0 ... 0 0 0]
NC1=NC=NC(=O)C=N1,[0 0 0 ... 0 0 0]
CCC(=O)c1ccc[nH]1,[0 0 0 ... 0 0 0]
CC1C2C(=O)OCC12O,[0 0 0 ... 0 0 0]
c1c[nH]c2c1C(=O)CN2,[0 0 0 ... 0 0 0]
ON=C1CC2(O)COC12,[0 0 0 ... 0 0 0]
CC(OC(C)=O)C1CO1,[0 1 0 ... 0 0 0]
C1CC2C=CCOC2O1,[0 0 0 ... 0 0 0]
C#CC12CC3C(CC1)N23,[0 0 0 ... 0 0 0]
CC(C)CCC(=O)N,[0 1 0 ... 0 0 0]
CC(C)(CC#C)C#C,[0 0 0 ... 0 0 0]
OC12CC1(OC2=O)C#C,[0 0 0 ... 0 0 0]
CC1N2CC2(C)C1=O,[0 0 0 ... 0 0 0]
C1CC2(C1)CN2C=O,[0 0 0 ... 0 0 0]
CCOC1C2CCC12,[0 0 0 ... 0 0 0]
CC1=CC([O-])=CC(=[NH2+])N1,[0 0 0 ... 0 0 0]
CC(C)C(C#N)C1CO1,[0 1 0 ... 0 0 0]
O=CC12C3CC1COC23,[0 0 0 ... 0 0 0]
CC1(CC(N1)C#N)C#C,[0 0 0 ... 0 0 0]
CC12C3C1C1(O)C2C31O,[0 0 0 ... 0 0 0]
CC12C3OC1CC(O)C23,[0 0 0 ... 0 0 0]
CC12OC1C1NC21,[0 0 0 ... 0 0 0]
C#Cc1ncc(o1)CO,[0 0 0 ... 0 0 0]
O=CC(C#C)C#CC#C,[0 1 0 ... 0 0 0]
NC(=O)CN1CC1C#C,[0 0 0 ... 0 0 0]
N=C1NC=NO1,[0 0 0 ... 0 0 0]
CC(=NO)C1COC1=O,[0 0 0 ... 0 0 0]
C#CC1NC1C#N,[0 0 0 ... 0 0 0]
CC12CC(=O)C(CO1)O2,[0 0 0 ... 0 0 0]
CC1=NNC(=N)C=C1,[0 0 0 ... 0 0 0]
OC(C#N)C1COC1=N,[0 1 0 ... 0 0 0]
CC(C)C(=O)C(=O)C,[0 1 0 ... 0 0 0]
C#CC(C#C)(C(=N)N)O,[0 0 0 ... 0 0 0]
CC12COCC1C=CC2,[0 0 0 ... 0 0 0]
C1C=CN(C1=O)CC=O,[0 0 0 ... 0 0 0]
CC1=NCCCO1,[0 0 0 ... 0 0 0]
CC1(CC#C)OCC=C1,[0 0 0 ... 0 0 0]
CCCC(CC)C#C,[0 1 0 ... 0 0 0]
CC12CC1(COC2)C=O,[0 0 0 ... 0 0 0]
CC1CCC2CC1C2,[0 0 0 ... 0 0 0]
CCCN(C)C(=O)N,[0 0 0 ... 0 0 0]
N=C1OC=C2C=CCN12,[0 0 0 ... 0 0 0]
CC(C)(O)C1COCO1,[0 0 0 ... 0 0 0]
N#CCC1CN1,[0 0 0 ... 0 0 0]
OC12CC3CC1C2CO3,[0 0 0 ... 0 0 0]
CC1=NC(=N)N=C(O)O1,[0 0 0 ... 0 0 0]
O=C1C2C3C2C2(CO2)C13,[0 0 0 ... 0 0 0]
CC12C3C4N3C1(C)C24C,[0 0 0 ... 0 0 0]
OC12CC1OC1(CC1)C2,[0 0 0 ... 0 0 0]
C#CC1=CCCC=CC1,[0 0 0 ... 0 0 0]
CC1CC2CCC1CO2,[0 0 0 ... 0 0 0]
c1ccc2c(c1)[nH]cn2,[0 0 0 ... 0 0 0]
CC1CN(C)C(=O)C1C,[0 0 0 ... 0 0 0]
O=C1C2C3C(C#N)C1N23,[0 0 0 ... 0 0 0]
CC1CC1(C)C#N,[0 0 0 ... 0 0 0]
CC1C2CC=CC2C1=O,[0 0 0 ... 0 0 0]
CC(C)(C#C)C(=O)N,[0 0 0 ... 0 0 0]
CC1CC(O)C=CC=C1,[0 0 0 ... 0 0 0]
O=CC1=NCC(O1)C#N,[0 0 0 ... 0 0 0]
Cc1cn(c(=O)cn1)C,[0 0 0 ... 0 0 0]
CC1(CO1)C1=NC=CN1,[0 0 0 ... 0 0 0]
CC1C2(C)CC1(C)C2O,[0 0 0 ... 0 0 0]
CC(C)CC1(C)CCO1,[0 1 0 ... 0 0 0]
CC1CC(N)C1(O)C#N,[0 0 0 ... 0 0 0]
Cc1ccoc1C(=O)N,[0 0 0 ... 0 0 0]
CC(C)(CCC(=O)N)O,[0 0 0 ... 0 0 0]
c1cocc1C2CCC2,[0 0 0 ... 0 0 0]
CC1C2OCC12C1CO1,[0 0 0 ... 0 0 0]
CC1(C)C2C3OC1C23,[0 0 0 ... 0 0 0]
c1coc2c1C=CCN2,[0 0 0 ... 0 0 0]
C1CC2(C1)C(=O)C=CN2,[0 0 0 ... 0 0 0]
CC1COC2C(O)C12,[0 0 0 ... 0 0 0]
CC12C=CCC1OC=N2,[0 0 0 ... 0 0 0]
CC#CCC1OC1C#C,[0 0 0 ... 0 0 0]
CC12CC(O1)C1C(O)C21,[0 0 0 ... 0 0 0]
CC(C#N)N1CC(C)C1,[0 1 0 ... 0 0 0]
c1c([nH]c(=O)cn1)CO,[0 0 0 ... 0 0 0]
OC1C(=O)OC11CC1,[0 0 0 ... 0 0 0]
CC1CC2(CCC12)C#C,[0 0 0 ... 0 0 0]
CC1(OC1C#C)C(N)=O,[0 0 0 ... 0 0 0]
O=CC1(OC1C#C)C=O,[0 0 0 ... 0 0 0]
C1COC2C3NC3C2O1,[0 0 0 ... 0 0 0]
C1C2N1CC1=C2OC=C1,[0 0 0 ... 0 0 0]
OC12CC1CC2,[0 0 0 ... 0 0 0]
N=CNC(=O)C1CCO1,[0 0 0 ... 0 0 0]
CC1(NCC1=NO)C#C,[0 0 0 ... 0 0 0]
CC#CC1CCC=C1C,[0 0 0 ... 0 0 0]
NC(=O)C(O)C#N,[0 1 0 ... 0 0 0]
CC1=CC(=NO)C(O)C1,[0 0 0 ... 0 0 0]
C1C2CC3OC=NC3C12,[0 0 0 ... 0 0 0]
COC12CC(C1)C2,[0 0 0 ... 0 0 0]
OC1C2OC2C2CC1O2,[0 0 0 ... 0 0 0]
C#CC#CC1=NCCN1,[0 0 0 ... 0 0 0]
Cc1c(nccn1)C#C,[0 0 0 ... 0 0 0]
O=C1NC=CCC1C#N,[0 0 0 ... 0 0 0]
O=CC12NCC1OC2=O,[0 0 0 ... 0 0 0]
CC1CC1C#CC(C)=O,[0 0 0 ... 0 0 0]
CC12CC(O)C1(O2)C#C,[0 0 0 ... 0 0 0]
CC12C=CC3C4C3N1C24,[0 0 0 ... 0 0 0]
CC1CC1(C)CC#N,[0 0 0 ... 0 0 0]
OCC1CC1NC=O,[0 0 0 ... 0 0 0]
CN1C2C3OC2(C=O)C13,[0 1 0 ... 0 0 0]
CC1C2OCC(C#C)C12,[0 0 0 ... 0 0 0]
CC1N2CC3OC1(C)C23,[0 0 0 ... 0 0 0]
OC1C2COCCC12O,[0 0 0 ... 0 0 0]
CC1(O)CC11C2CN1C2,[0 0 0 ... 0 0 0]
C1C=CC2C=CC3C1C23,[0 0 0 ... 0 0 0]
CC1(COC1C=O)C=O,[0 0 0 ... 0 0 0]
CNc1cnoc1,[0 0 0 ... 0 0 0]
OC1C2COC1C2C=O,[0 0 0 ... 0 0 0]
CC(=O)C1=CC(=N)OC1,[0 0 0 ... 0 0 0]
CC1CN=C(CC#C)O1,[0 0 0 ... 0 0 0]
C#CC(=O)OC1CC1,[0 0 0 ... 0 0 0]
C(#N)c1c([nH]c(n1)N)N,[0 0 0 ... 0 0 0]
C1C2C=C3COC3CN12,[0 0 0 ... 0 0 0]
Cc1coc2c1[nH]cn2,[0 0 0 ... 0 0 0]
Cc1c(oc(n1)NC)N,[0 0 0 ... 0 0 0]
CCC(=O)CC(C)O,[0 1 0 ... 0 0 0]
C1C2C3CC(C3)N12,[0 0 0 ... 0 0 0]
C1OC1C12CC=CC1N2,[0 0 0 ... 0 0 0]
N#CC1CNC2CN1C2,[0 0 0 ... 0 0 0]
CC1(CC1)C1(C)CC1O,[0 0 0 ... 0 0 0]
CC#CC1OC1C(C)C,[0 1 0 ... 0 0 0]
N#CC1=CC2COC1O2,[0 0 0 ... 0 0 0]
OC1=CC(=N)OC=C1,[0 0 0 ... 0 0 0]
COC1CC1OC,[0 0 0 ... 0 0 0]
O=C1NC2CC2OC1=O,[0 0 0 ... 0 0 0]
C#Cc1c[nH]cc1N,[0 0 0 ... 0 0 0]
O=C1OCCCC2OC12,[0 0 0 ... 0 0 0]
c1cc(nc(=O)nc1)N,[0 0 0 ... 0 0 0]
CC1=CC=CC=CC1O,[0 0 0 ... 0 0 0]
C#CCn1ncnn1,[0 0 0 ... 0 0 0]
Cc1cc([nH]c(=O)c1)N,[0 0 0 ... 0 0 0]
c1c(c(oc1N)N)N,[0 0 0 ... 0 0 0]
CC1=CC(=N)N=C(O)O1,[0 0 0 ... 0 0 0]
N=C1OCC(O1)C1CN1,[0 0 0 ... 0 0 0]
O=C1OC2CC(C2)C1=O,[0 0 0 ... 0 0 0]
CC(C#C)C12CC1CO2,[0 1 0 ... 0 0 0]
CC1C(C2CO2)C1(C)O,[0 0 0 ... 0 0 0]
CC1(C)OCC1OC=N,[0 0 0 ... 0 0 0]
CC(NC=O)C1CN1C,[0 1 0 ... 0 0 0]
C1COC(=O)C(=O)N1,[0 0 1 ... 0 0 0]
C1CC(=NO)C(=O)OC1,[0 0 1 ... 0 0 0]
OC1C=CCC1C#C,[0 0 0 ... 0 0 0]
[O-]C(=O)C12C[NH2+]CC1O2,[0 0 0 ... 0 0 0]
CC(=N)OC1COC1=N,[0 0 0 ... 0 0 0]
CC12CN3C4C3C1(C)C24,[0 1 0 ... 0 0 0]
CC#Cc1c[nH]c(n1)C,[0 0 0 ... 0 0 0]
c1coc(=O)n1CC=O,[0 0 0 ... 0 0 0]
Cc1c[nH]c(c1O)NC,[0 0 0 ... 0 0 0]
CC(C#N)C1NC1C,[0 1 0 ... 0 0 0]
CC1C2OC1(C#C)C2=O,[0 0 0 ... 0 0 0]
CC1C(O)C(C)C1=NO,[0 0 0 ... 0 0 0]
O=CCC1OC2CC2O1,[0 0 0 ... 0 0 0]
C1OC2OC3C4C2N4C13,[0 0 0 ... 0 0 0]
CC12CC1(C)C1OC21,[0 0 0 ... 0 0 0]
C1OC23C=CC4C2N4C13,[0 0 0 ... 0 0 0]
CC#CC1OCCC1=O,[0 0 0 ... 0 0 0]
CC1C2CC2(C#N)N1C,[0 0 0 ... 0 0 0]
C1CC=C(C1)CC(=O)N,[0 0 0 ... 0 0 0]
NC(C(N)=[NH2+])C([O-])=O,[0 1 0 ... 0 0 0]
CC12OCCC1C2C=O,[0 0 0 ... 0 1 0]
CCN(C)c1ccco1,[0 0 0 ... 0 0 0]
CCC(O)C(CC)=NO,[0 1 0 ... 0 0 0]
CC1COC(=O)OC1,[0 0 0 ... 0 0 0]
Cc1cnc(nn1)N,[0 0 0 ... 0 0 0]
CC1CN1C1CC1(C)C,[0 0 0 ... 0 0 0]
CC1(C(N1C)(C)C)C,[0 0 0 ... 0 0 0]
CC1(C)NC1(C)C1CN1,[0 0 0 ... 0 0 0]
OC(CC(O)C#N)C=O,[0 1 0 ... 0 0 0]
CC1CC2(OCC12)C#C,[0 0 0 ... 0 0 0]
CC12NC1CC=C2C#N,[0 0 0 ... 0 0 0]
C1OCC2OCOCC12,[0 0 0 ... 0 0 0]
O=C1CC2CC2N=CO1,[0 0 0 ... 0 0 0]
C1CCCC(CC1)C=O,[0 0 0 ... 0 0 0]
OC12C3CC(OC13)C2=O,[0 0 0 ... 0 0 0]
CC(C)C12CC1COC2,[0 1 0 ... 0 0 0]
CC1(C)C(O)C(O)C1O,[0 0 0 ... 0 0 0]
OC12CC1NC(=O)CC2,[0 0 0 ... 0 0 0]
CC12CC3OC1C2C3=O,[0 0 0 ... 0 0 0]
CC1C2C(C=O)N=CN12,[0 0 0 ... 0 0 0]
CC1C2COC(=N)C12,[0 0 0 ... 0 0 0]
CCC1CNC(=O)C1,[0 0 0 ... 0 0 0]
O=C1CC23OC4C2C1C34,[0 0 0 ... 0 0 0]
CC1N=COC2CC1C2,[0 0 0 ... 0 0 0]
O=CC1=NC(CO1)C#C,[0 0 0 ... 0 0 0]
O=C1C2CCOCC1N2,[0 0 0 ... 0 0 0]
CC12CCN=C3OC1C23,[0 0 0 ... 0 0 0]
NC(=[NH2+])N1[CH-]C(=O)C=C1,[0 0 0 ... 0 0 0]
CC(=NC)OCCO,[0 0 0 ... 0 0 0]
CC12NC1CCN1CC21,[0 0 0 ... 0 0 0]
CC1C2CN3C1(C)C23C,[0 0 0 ... 0 0 0]
CC1(O)C2C(O)C1C2O,[0 0 0 ... 0 0 0]
CC1=CC2NC2C1(C)O,[0 0 0 ... 0 0 0]
C1OC2C3OC2C2C1C32,[0 0 0 ... 0 0 0]
N#CC12NC1CN1CC21,[0 0 0 ... 0 0 0]
CC1=CC2OC2CC=C1,[0 0 0 ... 0 0 0]
CC1CC2C(CC12)C=O,[0 0 0 ... 0 0 0]
CC1(C)C2CN1C2C#C,[0 0 0 ... 0 0 0]
CC1C2CCC2C1(C)C,[0 0 0 ... 0 0 0]
OCC1OCCC=C1,[0 0 0 ... 0 0 0]
OC1C2CC1C(O2)C#C,[0 0 0 ... 0 0 0]
O=CC12C3C4CN1C2C34,[0 0 0 ... 0 0 0]
CN=C1N=COC(N)=N1,[0 0 0 ... 0 0 0]
CC(CO)(CO)OC,[0 0 0 ... 0 0 0]
CC1=CC(=O)C2CC1C2,[0 0 0 ... 0 0 0]
CC1COC2CC12,[0 0 0 ... 0 0 0]
CC1C2OC(CC=O)C12,[0 0 0 ... 0 0 0]
CC1(C=CC=CC=C1)C,[0 0 0 ... 0 0 0]
N#CC12CCCC1O2,[0 0 0 ... 0 0 0]
N=C1OCCCOC1=O,[0 0 1 ... 0 0 0]
CC1(COC(=O)O1)C=O,[0 0 0 ... 0 0 0]
CC1=CN(C=O)C(=N)O1,[0 0 0 ... 0 0 0]
CC1C2CC3CC1CC23,[0 0 0 ... 0 0 0]
c1cnc(=O)[nH]c1CO,[0 0 0 ... 0 0 0]
O=CCC(=O)C1CO1,[0 0 0 ... 0 0 0]
CC1(O)C2CC1(O2)C=O,[0 0 0 ... 0 0 0]
C(C(=O)CO)C(=O)N,[0 0 0 ... 0 0 0]
NC(=O)C1COCO1,[0 0 0 ... 0 0 0]
CCC1=CC(=N)OC=C1,[0 0 0 ... 0 0 0]
CN(C=N)C(=O)C#C,[0 0 0 ... 0 0 0]
CC1(CN1)C(C=O)C#C,[0 1 0 ... 0 0 0]
CC1C(=O)C2CC1(O)C2,[0 0 0 ... 0 0 0]
NC1=NC2C3NC3C2O1,[0 0 0 ... 0 0 0]
CC(C)(CCO)CO,[0 0 0 ... 0 0 0]
C(C=O)C(C=O)C=O,[0 1 0 ... 0 0 0]
CC(C)(C1(CC1)O)O,[0 0 0 ... 0 0 0]
CC(O)CC1CC1O,[0 1 0 ... 0 0 0]
CC1C=CC(=O)C2OC12,[0 0 0 ... 0 0 0]
CC1(CCCCCO1)C,[0 0 0 ... 0 0 0]
OC1C2OC2(C#N)C1=O,[0 0 0 ... 0 0 0]
CC1CC2(C)C1C2(C)C,[0 0 0 ... 0 0 0]
[NH3+]C1C(O)C1C([O-])=O,[0 0 0 ... 0 0 0]
CC1(O)CC(O)C1O,[0 0 0 ... 0 0 0]
CC1CC2(C1)OCC2=O,[0 0 0 ... 0 0 0]
CN1CC1(C=O)C1CC1,[0 0 0 ... 0 0 0]
C1C=CC2=CCCOC12,[0 0 0 ... 0 0 0]
CC(C)C(O)C1CC1,[0 1 0 ... 0 0 0]
CC(O)C1=C(O)NC=C1,[0 1 0 ... 0 0 0]
CC1(O)C2NC2CC1=O,[0 0 0 ... 0 0 0]
C1CC1C1OC2COC12,[0 0 0 ... 0 0 0]
O=C1OC(C#N)C2OC12,[0 0 0 ... 0 0 0]
c1c(c(ncn1)N)N,[0 0 0 ... 0 0 0]
O=C(C1CC1)C1CN1,[0 0 0 ... 0 0 0]
C1CC1OCC#CC=O,[0 0 0 ... 0 0 0]
OC1=COC(=N)C=N1,[0 0 0 ... 0 0 0]
CC(C)C1=CCCC1=O,[0 1 0 ... 0 0 0]
C1CC23OCOC2C3O1,[0 0 0 ... 0 0 0]
O=C1CC2COCC1N2,[0 0 0 ... 0 0 0]
CC1CC(C)C1C(N)=O,[0 0 0 ... 0 0 0]
C1CNC(=O)OC=NC1,[0 0 0 ... 0 0 0]
OC(C=O)C1COC1=O,[0 1 0 ... 0 0 0]
CC1(C)CCC1CC#N,[0 0 0 ... 0 0 0]
CCCc1c[nH]nc1,[0 0 0 ... 0 0 0]
CC12C3C(CN13)C21CN1,[0 0 0 ... 0 0 0]
c1noc(=O)o1,[0 0 0 ... 0 0 0]
O=CC12CCC(O1)C=C2,[0 0 0 ... 0 0 0]
O=C1CC2CC(C1)O2,[0 0 0 ... 0 0 0]
NC1=C(N)OC(=N)N1,[0 0 0 ... 0 0 0]
CC(=O)c1ccc([nH]1)N,[0 0 0 ... 0 0 0]
CC1C=CC2CCCC12,[0 0 0 ... 0 0 0]
CC12COC(=N)C1N2,[0 0 0 ... 0 0 0]
CC1OC23CN(C2C)C13,[0 0 0 ... 0 0 0]
CN1C2CC(C2)CC1=O,[0 0 0 ... 0 0 0]
CC(=NCC#C)NC=O,[0 0 0 ... 0 0 0]
